plate_length,plate_breadth,tp,q_load,BC,nx,ny,dsx,wsx,dsy,wsy,max_deflection,max_stress,nat_freq,is_augmented
1143.0,953.0,13.23,10.0,0.0,1.0,1.0,150.07874015748033,15.007874015748033,75.0,7.5,0.35988046874999996,624.09375,-1.0,1
1524.0,381.0,13.23,0.25,0.0,1.0,1.0,60.0,6.0,100.0,10.0,0.028435000000000002,27.737499999999997,-1.0,1
1524.0,381.0,13.23,0.5,0.0,1.0,1.0,60.0,6.0,100.0,10.0,0.056870000000000004,55.474999999999994,-1.0,1
1524.0,381.0,13.23,1.0,0.0,1.0,1.0,60.0,6.0,100.0,10.0,0.11374000000000001,110.94999999999999,-1.0,1
1524.0,381.0,13.23,2.0,0.0,1.0,1.0,60.0,6.0,100.0,10.0,0.22748000000000002,221.89999999999998,-1.0,1
1524.0,381.0,13.23,5.0,0.0,1.0,1.0,60.0,6.0,100.0,10.0,0.5687,554.75,-1.0,1
1524.0,381.0,13.23,10.0,0.0,1.0,1.0,60.0,6.0,100.0,10.0,1.1374,1109.5,-1.0,1
1524.0,572.0,13.23,0.25,0.0,1.0,1.0,90.07874015748031,9.007874015748031,100.0,10.0,0.028435000000000002,27.737499999999997,-1.0,1
1524.0,572.0,13.23,0.5,0.0,1.0,1.0,90.07874015748031,9.007874015748031,100.0,10.0,0.056870000000000004,55.474999999999994,-1.0,1
1524.0,572.0,13.23,1.0,0.0,1.0,1.0,90.07874015748031,9.007874015748031,100.0,10.0,0.11374000000000001,110.94999999999999,-1.0,1
1524.0,572.0,13.23,2.0,0.0,1.0,1.0,90.07874015748031,9.007874015748031,100.0,10.0,0.22748000000000002,221.89999999999998,-1.0,1
1524.0,572.0,13.23,5.0,0.0,1.0,1.0,90.07874015748031,9.007874015748031,100.0,10.0,0.5687,554.75,-1.0,1
1524.0,572.0,13.23,10.0,0.0,1.0,1.0,90.07874015748031,9.007874015748031,100.0,10.0,1.1374,1109.5,-1.0,1
1524.0,762.0,13.23,0.25,0.0,1.0,1.0,120.0,12.0,100.0,10.0,0.028435000000000002,27.737499999999997,-1.0,1
1524.0,762.0,13.23,0.5,0.0,1.0,1.0,120.0,12.0,100.0,10.0,0.056870000000000004,55.474999999999994,-1.0,1
1524.0,762.0,13.23,1.0,0.0,1.0,1.0,120.0,12.0,100.0,10.0,0.11374000000000001,110.94999999999999,-1.0,1
1524.0,762.0,13.23,2.0,0.0,1.0,1.0,120.0,12.0,100.0,10.0,0.22748000000000002,221.89999999999998,-1.0,1
1524.0,762.0,13.23,5.0,0.0,1.0,1.0,120.0,12.0,100.0,10.0,0.5687,554.75,-1.0,1
1524.0,762.0,13.23,10.0,0.0,1.0,1.0,120.0,12.0,100.0,10.0,1.1374,1109.5,-1.0,1
1524.0,953.0,13.23,0.25,0.0,1.0,1.0,150.07874015748033,15.007874015748033,100.0,10.0,0.028435000000000002,27.737499999999997,-1.0,1
1524.0,953.0,13.23,0.5,0.0,1.0,1.0,150.07874015748033,15.007874015748033,100.0,10.0,0.056870000000000004,55.474999999999994,-1.0,1
1524.0,953.0,13.23,1.0,0.0,1.0,1.0,150.07874015748033,15.007874015748033,100.0,10.0,0.11374000000000001,110.94999999999999,-1.0,1
1524.0,953.0,13.23,2.0,0.0,1.0,1.0,150.07874015748033,15.007874015748033,100.0,10.0,0.22748000000000002,221.89999999999998,-1.0,1
1524.0,953.0,13.23,5.0,0.0,1.0,1.0,150.07874015748033,15.007874015748033,100.0,10.0,0.5687,554.75,-1.0,1
1524.0,953.0,13.23,10.0,0.0,1.0,1.0,150.07874015748033,15.007874015748033,100.0,10.0,1.1374,1109.5,-1.0,1
1905.0,381.0,13.23,0.25,0.0,1.0,1.0,60.0,6.0,125.0,12.5,0.06942138671874999,43.33984375,-1.0,1
1905.0,381.0,13.23,0.5,0.0,1.0,1.0,60.0,6.0,125.0,12.5,0.13884277343749998,86.6796875,-1.0,1
1905.0,381.0,13.23,1.0,0.0,1.0,1.0,60.0,6.0,125.0,12.5,0.27768554687499997,173.359375,-1.0,1
1905.0,381.0,13.23,2.0,0.0,1.0,1.0,60.0,6.0,125.0,12.5,0.5553710937499999,346.71875,-1.0,1
1905.0,381.0,13.23,5.0,0.0,1.0,1.0,60.0,6.0,125.0,12.5,1.388427734375,866.7968749999999,-1.0,1
1905.0,381.0,13.23,10.0,0.0,1.0,1.0,60.0,6.0,125.0,12.5,2.77685546875,1733.5937499999998,-1.0,1
1905.0,572.0,13.23,0.25,0.0,1.0,1.0,90.07874015748031,9.007874015748031,125.0,12.5,0.06942138671874999,43.33984375,-1.0,1
1905.0,572.0,13.23,0.5,0.0,1.0,1.0,90.07874015748031,9.007874015748031,125.0,12.5,0.13884277343749998,86.6796875,-1.0,1
1905.0,572.0,13.23,1.0,0.0,1.0,1.0,90.07874015748031,9.007874015748031,125.0,12.5,0.27768554687499997,173.359375,-1.0,1
1905.0,572.0,13.23,2.0,0.0,1.0,1.0,90.07874015748031,9.007874015748031,125.0,12.5,0.5553710937499999,346.71875,-1.0,1
1905.0,572.0,13.23,5.0,0.0,1.0,1.0,90.07874015748031,9.007874015748031,125.0,12.5,1.388427734375,866.7968749999999,-1.0,1
1905.0,572.0,13.23,10.0,0.0,1.0,1.0,90.07874015748031,9.007874015748031,125.0,12.5,2.77685546875,1733.5937499999998,-1.0,1
1905.0,762.0,13.23,0.25,0.0,1.0,1.0,120.0,12.0,125.0,12.5,0.06942138671874999,43.33984375,-1.0,1
1905.0,762.0,13.23,0.5,0.0,1.0,1.0,120.0,12.0,125.0,12.5,0.13884277343749998,86.6796875,-1.0,1
1905.0,762.0,13.23,1.0,0.0,1.0,1.0,120.0,12.0,125.0,12.5,0.27768554687499997,173.359375,-1.0,1
1905.0,762.0,13.23,2.0,0.0,1.0,1.0,120.0,12.0,125.0,12.5,0.5553710937499999,346.71875,-1.0,1
1905.0,762.0,13.23,5.0,0.0,1.0,1.0,120.0,12.0,125.0,12.5,1.388427734375,866.7968749999999,-1.0,1
1905.0,762.0,13.23,10.0,0.0,1.0,1.0,120.0,12.0,125.0,12.5,2.77685546875,1733.5937499999998,-1.0,1
1905.0,953.0,13.23,0.25,0.0,1.0,1.0,150.07874015748033,15.007874015748033,125.0,12.5,0.06942138671874999,43.33984375,-1.0,1
1905.0,953.0,13.23,0.5,0.0,1.0,1.0,150.07874015748033,15.007874015748033,125.0,12.5,0.13884277343749998,86.6796875,-1.0,1
1905.0,953.0,13.23,1.0,0.0,1.0,1.0,150.07874015748033,15.007874015748033,125.0,12.5,0.27768554687499997,173.359375,-1.0,1
1905.0,953.0,13.23,2.0,0.0,1.0,1.0,150.07874015748033,15.007874015748033,125.0,12.5,0.5553710937499999,346.71875,-1.0,1
1905.0,953.0,13.23,5.0,0.0,1.0,1.0,150.07874015748033,15.007874015748033,125.0,12.5,1.388427734375,866.7968749999999,-1.0,1
1905.0,953.0,13.23,10.0,0.0,1.0,1.0,150.07874015748033,15.007874015748033,125.0,12.5,2.77685546875,1733.5937499999998,-1.0,1
2286.0,381.0,13.23,0.25,0.0,1.0,1.0,60.0,6.0,150.0,15.0,0.1439521875,62.409375000000004,-1.0,1
2286.0,381.0,13.23,0.5,0.0,1.0,1.0,60.0,6.0,150.0,15.0,0.287904375,124.81875000000001,-1.0,1
2286.0,381.0,13.23,1.0,0.0,1.0,1.0,60.0,6.0,150.0,15.0,0.57580875,249.63750000000002,-1.0,1
2286.0,381.0,13.23,2.0,0.0,1.0,1.0,60.0,6.0,150.0,15.0,1.1516175,499.27500000000003,-1.0,1
2286.0,381.0,13.23,5.0,0.0,1.0,1.0,60.0,6.0,150.0,15.0,2.8790437499999997,1248.1875,-1.0,1
2286.0,381.0,13.23,10.0,0.0,1.0,1.0,60.0,6.0,150.0,15.0,5.758087499999999,2496.375,-1.0,1
2286.0,572.0,13.23,0.25,0.0,1.0,1.0,90.07874015748031,9.007874015748031,150.0,15.0,0.1439521875,62.409375000000004,-1.0,1
2286.0,572.0,13.23,0.5,0.0,1.0,1.0,90.07874015748031,9.007874015748031,150.0,15.0,0.287904375,124.81875000000001,-1.0,1
2286.0,572.0,13.23,1.0,0.0,1.0,1.0,90.07874015748031,9.007874015748031,150.0,15.0,0.57580875,249.63750000000002,-1.0,1
2286.0,572.0,13.23,2.0,0.0,1.0,1.0,90.07874015748031,9.007874015748031,150.0,15.0,1.1516175,499.27500000000003,-1.0,1
2286.0,572.0,13.23,5.0,0.0,1.0,1.0,90.07874015748031,9.007874015748031,150.0,15.0,2.8790437499999997,1248.1875,-1.0,1
2286.0,572.0,13.23,10.0,0.0,1.0,1.0,90.07874015748031,9.007874015748031,150.0,15.0,5.758087499999999,2496.375,-1.0,1
2286.0,762.0,13.23,0.25,0.0,1.0,1.0,120.0,12.0,150.0,15.0,0.1439521875,62.409375000000004,-1.0,1
2286.0,762.0,13.23,0.5,0.0,1.0,1.0,120.0,12.0,150.0,15.0,0.287904375,124.81875000000001,-1.0,1
2286.0,762.0,13.23,1.0,0.0,1.0,1.0,120.0,12.0,150.0,15.0,0.57580875,249.63750000000002,-1.0,1
2286.0,762.0,13.23,2.0,0.0,1.0,1.0,120.0,12.0,150.0,15.0,1.1516175,499.27500000000003,-1.0,1
2286.0,762.0,13.23,5.0,0.0,1.0,1.0,120.0,12.0,150.0,15.0,2.8790437499999997,1248.1875,-1.0,1
2286.0,762.0,13.23,10.0,0.0,1.0,1.0,120.0,12.0,150.0,15.0,5.758087499999999,2496.375,-1.0,1
2286.0,953.0,13.23,0.25,0.0,1.0,1.0,150.07874015748033,15.007874015748033,150.0,15.0,0.1439521875,62.409375000000004,-1.0,1
2286.0,953.0,13.23,0.5,0.0,1.0,1.0,150.07874015748033,15.007874015748033,150.0,15.0,0.287904375,124.81875000000001,-1.0,1
2286.0,953.0,13.23,1.0,0.0,1.0,1.0,150.07874015748033,15.007874015748033,150.0,15.0,0.57580875,249.63750000000002,-1.0,1
2286.0,953.0,13.23,2.0,0.0,1.0,1.0,150.07874015748033,15.007874015748033,150.0,15.0,1.1516175,499.27500000000003,-1.0,1
2286.0,953.0,13.23,5.0,0.0,1.0,1.0,150.07874015748033,15.007874015748033,150.0,15.0,2.8790437499999997,1248.1875,-1.0,1
2286.0,953.0,13.23,10.0,0.0,1.0,1.0,150.07874015748033,15.007874015748033,150.0,15.0,5.758087499999999,2496.375,-1.0,1
762.0,381.0,11.91,0.25,0.0,1.0,1.0,65.0,6.5,55.0,5.5,0.0014500625,6.91375,-1.0,1
762.0,381.0,11.91,0.5,0.0,1.0,1.0,65.0,6.5,55.0,5.5,0.002900125,13.8275,-1.0,1
762.0,381.0,11.91,1.0,0.0,1.0,1.0,65.0,6.5,55.0,5.5,0.00580025,27.655,-1.0,1
762.0,381.0,11.91,2.0,0.0,1.0,1.0,65.0,6.5,55.0,5.5,0.0116005,55.31,-1.0,1
762.0,381.0,11.91,5.0,0.0,1.0,1.0,65.0,6.5,55.0,5.5,0.02900125,138.275,-1.0,1
762.0,381.0,11.91,10.0,0.0,1.0,1.0,65.0,6.5,55.0,5.5,0.0580025,276.55,-1.0,1
762.0,572.0,11.91,0.25,0.0,1.0,1.0,97.58530183727034,9.758530183727034,55.0,5.5,0.0014500625,6.91375,-1.0,1
762.0,572.0,11.91,0.5,0.0,1.0,1.0,97.58530183727034,9.758530183727034,55.0,5.5,0.002900125,13.8275,-1.0,1
762.0,572.0,11.91,1.0,0.0,1.0,1.0,97.58530183727034,9.758530183727034,55.0,5.5,0.00580025,27.655,-1.0,1
762.0,572.0,11.91,2.0,0.0,1.0,1.0,97.58530183727034,9.758530183727034,55.0,5.5,0.0116005,55.31,-1.0,1
762.0,572.0,11.91,5.0,0.0,1.0,1.0,97.58530183727034,9.758530183727034,55.0,5.5,0.02900125,138.275,-1.0,1
762.0,572.0,11.91,10.0,0.0,1.0,1.0,97.58530183727034,9.758530183727034,55.0,5.5,0.0580025,276.55,-1.0,1
762.0,762.0,11.91,0.25,0.0,1.0,1.0,130.0,13.0,55.0,5.5,0.0014500625,6.91375,-1.0,1
762.0,762.0,11.91,0.5,0.0,1.0,1.0,130.0,13.0,55.0,5.5,0.002900125,13.8275,-1.0,1
762.0,762.0,11.91,1.0,0.0,1.0,1.0,130.0,13.0,55.0,5.5,0.00580025,27.655,-1.0,1
762.0,762.0,11.91,2.0,0.0,1.0,1.0,130.0,13.0,55.0,5.5,0.0116005,55.31,-1.0,1
762.0,762.0,11.91,5.0,0.0,1.0,1.0,130.0,13.0,55.0,5.5,0.02900125,138.275,-1.0,1
762.0,762.0,11.91,10.0,0.0,1.0,1.0,130.0,13.0,55.0,5.5,0.0580025,276.55,-1.0,1
1143.0,381.0,11.91,0.25,0.0,1.0,1.0,65.0,6.5,82.5,8.25,0.007340941406249999,15.5559375,-1.0,1
1143.0,381.0,11.91,0.5,0.0,1.0,1.0,65.0,6.5,82.5,8.25,0.014681882812499998,31.111875,-1.0,1
1143.0,381.0,11.91,1.0,0.0,1.0,1.0,65.0,6.5,82.5,8.25,0.029363765624999996,62.22375,-1.0,1
1143.0,381.0,11.91,2.0,0.0,1.0,1.0,65.0,6.5,82.5,8.25,0.05872753124999999,124.4475,-1.0,1
1143.0,381.0,11.91,5.0,0.0,1.0,1.0,65.0,6.5,82.5,8.25,0.146818828125,311.11875000000003,-1.0,1
1143.0,381.0,11.91,10.0,0.0,1.0,1.0,65.0,6.5,82.5,8.25,0.29363765625,622.2375000000001,-1.0,1
1143.0,572.0,11.91,0.25,0.0,1.0,1.0,97.58530183727034,9.758530183727034,82.5,8.25,0.007340941406249999,15.5559375,-1.0,1
1143.0,572.0,11.91,0.5,0.0,1.0,1.0,97.58530183727034,9.758530183727034,82.5,8.25,0.014681882812499998,31.111875,-1.0,1
1143.0,572.0,11.91,1.0,0.0,1.0,1.0,97.58530183727034,9.758530183727034,82.5,8.25,0.029363765624999996,62.22375,-1.0,1
1143.0,572.0,11.91,2.0,0.0,1.0,1.0,97.58530183727034,9.758530183727034,82.5,8.25,0.05872753124999999,124.4475,-1.0,1
1143.0,572.0,11.91,5.0,0.0,1.0,1.0,97.58530183727034,9.758530183727034,82.5,8.25,0.146818828125,311.11875000000003,-1.0,1
1143.0,572.0,11.91,10.0,0.0,1.0,1.0,97.58530183727034,9.758530183727034,82.5,8.25,0.29363765625,622.2375000000001,-1.0,1
1143.0,762.0,11.91,0.25,0.0,1.0,1.0,130.0,13.0,82.5,8.25,0.007340941406249999,15.5559375,-1.0,1
1143.0,762.0,11.91,0.5,0.0,1.0,1.0,130.0,13.0,82.5,8.25,0.014681882812499998,31.111875,-1.0,1
1143.0,762.0,11.91,1.0,0.0,1.0,1.0,130.0,13.0,82.5,8.25,0.029363765624999996,62.22375,-1.0,1
1143.0,762.0,11.91,2.0,0.0,1.0,1.0,130.0,13.0,82.5,8.25,0.05872753124999999,124.4475,-1.0,1
1143.0,762.0,11.91,5.0,0.0,1.0,1.0,130.0,13.0,82.5,8.25,0.146818828125,311.11875000000003,-1.0,1
1143.0,762.0,11.91,10.0,0.0,1.0,1.0,130.0,13.0,82.5,8.25,0.29363765625,622.2375000000001,-1.0,1
1143.0,953.0,11.91,0.25,0.0,1.0,1.0,162.58530183727035,16.258530183727036,82.5,8.25,0.007340941406249999,15.5559375,-1.0,1
1143.0,953.0,11.91,0.5,0.0,1.0,1.0,162.58530183727035,16.258530183727036,82.5,8.25,0.014681882812499998,31.111875,-1.0,1
1143.0,953.0,11.91,1.0,0.0,1.0,1.0,162.58530183727035,16.258530183727036,82.5,8.25,0.029363765624999996,62.22375,-1.0,1
1143.0,953.0,11.91,2.0,0.0,1.0,1.0,162.58530183727035,16.258530183727036,82.5,8.25,0.05872753124999999,124.4475,-1.0,1
1143.0,953.0,11.91,5.0,0.0,1.0,1.0,162.58530183727035,16.258530183727036,82.5,8.25,0.146818828125,311.11875000000003,-1.0,1
1143.0,953.0,11.91,10.0,0.0,1.0,1.0,162.58530183727035,16.258530183727036,82.5,8.25,0.29363765625,622.2375000000001,-1.0,1
1524.0,381.0,11.91,0.25,0.0,1.0,1.0,65.0,6.5,110.0,11.0,0.023201,27.655,-1.0,1
1524.0,381.0,11.91,0.5,0.0,1.0,1.0,65.0,6.5,110.0,11.0,0.046402,55.31,-1.0,1
1524.0,381.0,11.91,1.0,0.0,1.0,1.0,65.0,6.5,110.0,11.0,0.092804,110.62,-1.0,1
1524.0,381.0,11.91,2.0,0.0,1.0,1.0,65.0,6.5,110.0,11.0,0.185608,221.24,-1.0,1
1524.0,381.0,11.91,5.0,0.0,1.0,1.0,65.0,6.5,110.0,11.0,0.46402,553.1,-1.0,1
1524.0,381.0,11.91,10.0,0.0,1.0,1.0,65.0,6.5,110.0,11.0,0.92804,1106.2,-1.0,1
1524.0,572.0,11.91,0.25,0.0,1.0,1.0,97.58530183727034,9.758530183727034,110.0,11.0,0.023201,27.655,-1.0,1
1524.0,572.0,11.91,0.5,0.0,1.0,1.0,97.58530183727034,9.758530183727034,110.0,11.0,0.046402,55.31,-1.0,1
1524.0,572.0,11.91,1.0,0.0,1.0,1.0,97.58530183727034,9.758530183727034,110.0,11.0,0.092804,110.62,-1.0,1
1524.0,572.0,11.91,2.0,0.0,1.0,1.0,97.58530183727034,9.758530183727034,110.0,11.0,0.185608,221.24,-1.0,1
1524.0,572.0,11.91,5.0,0.0,1.0,1.0,97.58530183727034,9.758530183727034,110.0,11.0,0.46402,553.1,-1.0,1
1524.0,572.0,11.91,10.0,0.0,1.0,1.0,97.58530183727034,9.758530183727034,110.0,11.0,0.92804,1106.2,-1.0,1
1524.0,762.0,11.91,0.25,0.0,1.0,1.0,130.0,13.0,110.0,11.0,0.023201,27.655,-1.0,1
1524.0,762.0,11.91,0.5,0.0,1.0,1.0,130.0,13.0,110.0,11.0,0.046402,55.31,-1.0,1
1524.0,762.0,11.91,1.0,0.0,1.0,1.0,130.0,13.0,110.0,11.0,0.092804,110.62,-1.0,1
1524.0,762.0,11.91,2.0,0.0,1.0,1.0,130.0,13.0,110.0,11.0,0.185608,221.24,-1.0,1
1524.0,762.0,11.91,5.0,0.0,1.0,1.0,130.0,13.0,110.0,11.0,0.46402,553.1,-1.0,1
1524.0,762.0,11.91,10.0,0.0,1.0,1.0,130.0,13.0,110.0,11.0,0.92804,1106.2,-1.0,1
1524.0,953.0,11.91,0.25,0.0,1.0,1.0,162.58530183727035,16.258530183727036,110.0,11.0,0.023201,27.655,-1.0,1
1524.0,953.0,11.91,0.5,0.0,1.0,1.0,162.58530183727035,16.258530183727036,110.0,11.0,0.046402,55.31,-1.0,1
1524.0,953.0,11.91,1.0,0.0,1.0,1.0,162.58530183727035,16.258530183727036,110.0,11.0,0.092804,110.62,-1.0,1
1524.0,953.0,11.91,2.0,0.0,1.0,1.0,162.58530183727035,16.258530183727036,110.0,11.0,0.185608,221.24,-1.0,1
1524.0,953.0,11.91,5.0,0.0,1.0,1.0,162.58530183727035,16.258530183727036,110.0,11.0,0.46402,553.1,-1.0,1
1524.0,953.0,11.91,10.0,0.0,1.0,1.0,162.58530183727035,16.258530183727036,110.0,11.0,0.92804,1106.2,-1.0,1
1905.0,381.0,11.91,0.25,0.0,1.0,1.0,65.0,6.5,137.5,13.75,0.05664306640625,43.21093750000001,-1.0,1
1905.0,381.0,11.91,0.5,0.0,1.0,1.0,65.0,6.5,137.5,13.75,0.1132861328125,86.42187500000001,-1.0,1
1905.0,381.0,11.91,1.0,0.0,1.0,1.0,65.0,6.5,137.5,13.75,0.226572265625,172.84375000000003,-1.0,1
1905.0,381.0,11.91,2.0,0.0,1.0,1.0,65.0,6.5,137.5,13.75,0.45314453125,345.68750000000006,-1.0,1
1905.0,381.0,11.91,5.0,0.0,1.0,1.0,65.0,6.5,137.5,13.75,1.132861328125,864.21875,-1.0,1
1905.0,381.0,11.91,10.0,0.0,1.0,1.0,65.0,6.5,137.5,13.75,2.26572265625,1728.4375,-1.0,1
1905.0,572.0,11.91,0.25,0.0,1.0,1.0,97.58530183727034,9.758530183727034,137.5,13.75,0.05664306640625,43.21093750000001,-1.0,1
1905.0,572.0,11.91,0.5,0.0,1.0,1.0,97.58530183727034,9.758530183727034,137.5,13.75,0.1132861328125,86.42187500000001,-1.0,1
1905.0,572.0,11.91,1.0,0.0,1.0,1.0,97.58530183727034,9.758530183727034,137.5,13.75,0.226572265625,172.84375000000003,-1.0,1
1905.0,572.0,11.91,2.0,0.0,1.0,1.0,97.58530183727034,9.758530183727034,137.5,13.75,0.45314453125,345.68750000000006,-1.0,1
1905.0,572.0,11.91,5.0,0.0,1.0,1.0,97.58530183727034,9.758530183727034,137.5,13.75,1.132861328125,864.21875,-1.0,1
1905.0,572.0,11.91,10.0,0.0,1.0,1.0,97.58530183727034,9.758530183727034,137.5,13.75,2.26572265625,1728.4375,-1.0,1
1905.0,762.0,11.91,0.25,0.0,1.0,1.0,130.0,13.0,137.5,13.75,0.05664306640625,43.21093750000001,-1.0,1
1905.0,762.0,11.91,0.5,0.0,1.0,1.0,130.0,13.0,137.5,13.75,0.1132861328125,86.42187500000001,-1.0,1
1905.0,762.0,11.91,1.0,0.0,1.0,1.0,130.0,13.0,137.5,13.75,0.226572265625,172.84375000000003,-1.0,1
1905.0,762.0,11.91,2.0,0.0,1.0,1.0,130.0,13.0,137.5,13.75,0.45314453125,345.68750000000006,-1.0,1
1905.0,762.0,11.91,5.0,0.0,1.0,1.0,130.0,13.0,137.5,13.75,1.132861328125,864.21875,-1.0,1
1905.0,762.0,11.91,10.0,0.0,1.0,1.0,130.0,13.0,137.5,13.75,2.26572265625,1728.4375,-1.0,1
1905.0,953.0,11.91,0.25,0.0,1.0,1.0,162.58530183727035,16.258530183727036,137.5,13.75,0.05664306640625,43.21093750000001,-1.0,1
1905.0,953.0,11.91,0.5,0.0,1.0,1.0,162.58530183727035,16.258530183727036,137.5,13.75,0.1132861328125,86.42187500000001,-1.0,1
1905.0,953.0,11.91,1.0,0.0,1.0,1.0,162.58530183727035,16.258530183727036,137.5,13.75,0.226572265625,172.84375000000003,-1.0,1
1905.0,953.0,11.91,2.0,0.0,1.0,1.0,162.58530183727035,16.258530183727036,137.5,13.75,0.45314453125,345.68750000000006,-1.0,1
1905.0,953.0,11.91,5.0,0.0,1.0,1.0,162.58530183727035,16.258530183727036,137.5,13.75,1.132861328125,864.21875,-1.0,1
1905.0,953.0,11.91,10.0,0.0,1.0,1.0,162.58530183727035,16.258530183727036,137.5,13.75,2.26572265625,1728.4375,-1.0,1
2286.0,381.0,11.91,0.25,0.0,1.0,1.0,65.0,6.5,165.0,16.5,0.11745506249999998,62.22375,-1.0,1
2286.0,381.0,11.91,0.5,0.0,1.0,1.0,65.0,6.5,165.0,16.5,0.23491012499999997,124.4475,-1.0,1
2286.0,381.0,11.91,1.0,0.0,1.0,1.0,65.0,6.5,165.0,16.5,0.46982024999999994,248.895,-1.0,1
2286.0,381.0,11.91,2.0,0.0,1.0,1.0,65.0,6.5,165.0,16.5,0.9396404999999999,497.79,-1.0,1
2286.0,381.0,11.91,5.0,0.0,1.0,1.0,65.0,6.5,165.0,16.5,2.34910125,1244.4750000000001,-1.0,1
2286.0,381.0,11.91,10.0,0.0,1.0,1.0,65.0,6.5,165.0,16.5,4.6982025,2488.9500000000003,-1.0,1
2286.0,572.0,11.91,0.25,0.0,1.0,1.0,97.58530183727034,9.758530183727034,165.0,16.5,0.11745506249999998,62.22375,-1.0,1
2286.0,572.0,11.91,0.5,0.0,1.0,1.0,97.58530183727034,9.758530183727034,165.0,16.5,0.23491012499999997,124.4475,-1.0,1
2286.0,572.0,11.91,1.0,0.0,1.0,1.0,97.58530183727034,9.758530183727034,165.0,16.5,0.46982024999999994,248.895,-1.0,1
2286.0,572.0,11.91,2.0,0.0,1.0,1.0,97.58530183727034,9.758530183727034,165.0,16.5,0.9396404999999999,497.79,-1.0,1
2286.0,572.0,11.91,5.0,0.0,1.0,1.0,97.58530183727034,9.758530183727034,165.0,16.5,2.34910125,1244.4750000000001,-1.0,1
2286.0,572.0,11.91,10.0,0.0,1.0,1.0,97.58530183727034,9.758530183727034,165.0,16.5,4.6982025,2488.9500000000003,-1.0,1
2286.0,762.0,11.91,0.25,0.0,1.0,1.0,130.0,13.0,165.0,16.5,0.11745506249999998,62.22375,-1.0,1
2286.0,762.0,11.91,0.5,0.0,1.0,1.0,130.0,13.0,165.0,16.5,0.23491012499999997,124.4475,-1.0,1
2286.0,762.0,11.91,1.0,0.0,1.0,1.0,130.0,13.0,165.0,16.5,0.46982024999999994,248.895,-1.0,1
2286.0,762.0,11.91,2.0,0.0,1.0,1.0,130.0,13.0,165.0,16.5,0.9396404999999999,497.79,-1.0,1
2286.0,762.0,11.91,5.0,0.0,1.0,1.0,130.0,13.0,165.0,16.5,2.34910125,1244.4750000000001,-1.0,1
2286.0,762.0,11.91,10.0,0.0,1.0,1.0,130.0,13.0,165.0,16.5,4.6982025,2488.9500000000003,-1.0,1
2286.0,953.0,11.91,0.25,0.0,1.0,1.0,162.58530183727035,16.258530183727036,165.0,16.5,0.11745506249999998,62.22375,-1.0,1
2286.0,953.0,11.91,0.5,0.0,1.0,1.0,162.58530183727035,16.258530183727036,165.0,16.5,0.23491012499999997,124.4475,-1.0,1
2286.0,953.0,11.91,1.0,0.0,1.0,1.0,162.58530183727035,16.258530183727036,165.0,16.5,0.46982024999999994,248.895,-1.0,1
2286.0,953.0,11.91,2.0,0.0,1.0,1.0,162.58530183727035,16.258530183727036,165.0,16.5,0.9396404999999999,497.79,-1.0,1
2286.0,953.0,11.91,5.0,0.0,1.0,1.0,162.58530183727035,16.258530183727036,165.0,16.5,2.34910125,1244.4750000000001,-1.0,1
2286.0,953.0,11.91,10.0,0.0,1.0,1.0,162.58530183727035,16.258530183727036,165.0,16.5,4.6982025,2488.9500000000003,-1.0,1
762.0,381.0,10.47,0.25,0.0,1.0,1.0,70.0,7.0,60.0,6.0,0.0012451875,6.94625,-1.0,1
762.0,381.0,10.47,0.5,0.0,1.0,1.0,70.0,7.0,60.0,6.0,0.002490375,13.8925,-1.0,1
762.0,381.0,10.47,1.0,0.0,1.0,1.0,70.0,7.0,60.0,6.0,0.00498075,27.785,-1.0,1
762.0,381.0,10.47,2.0,0.0,1.0,1.0,70.0,7.0,60.0,6.0,0.0099615,55.57,-1.0,1
762.0,381.0,10.47,5.0,0.0,1.0,1.0,70.0,7.0,60.0,6.0,0.02490375,138.925,-1.0,1
762.0,381.0,10.47,10.0,0.0,1.0,1.0,70.0,7.0,60.0,6.0,0.0498075,277.85,-1.0,1
762.0,572.0,10.47,0.25,0.0,1.0,1.0,105.09186351706036,10.509186351706036,60.0,6.0,0.0012451875,6.94625,-1.0,1
762.0,572.0,10.47,0.5,0.0,1.0,1.0,105.09186351706036,10.509186351706036,60.0,6.0,0.002490375,13.8925,-1.0,1
762.0,572.0,10.47,1.0,0.0,1.0,1.0,105.09186351706036,10.509186351706036,60.0,6.0,0.00498075,27.785,-1.0,1
762.0,572.0,10.47,2.0,0.0,1.0,1.0,105.09186351706036,10.509186351706036,60.0,6.0,0.0099615,55.57,-1.0,1
762.0,572.0,10.47,5.0,0.0,1.0,1.0,105.09186351706036,10.509186351706036,60.0,6.0,0.02490375,138.925,-1.0,1
762.0,572.0,10.47,10.0,0.0,1.0,1.0,105.09186351706036,10.509186351706036,60.0,6.0,0.0498075,277.85,-1.0,1
762.0,762.0,10.47,0.25,0.0,1.0,1.0,140.0,14.0,60.0,6.0,0.0012451875,6.94625,-1.0,1
762.0,762.0,10.47,0.5,0.0,1.0,1.0,140.0,14.0,60.0,6.0,0.002490375,13.8925,-1.0,1
762.0,762.0,10.47,1.0,0.0,1.0,1.0,140.0,14.0,60.0,6.0,0.00498075,27.785,-1.0,1
